Day,Weekday,Hour,E_LastHour,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12
04/25/22,0,16,1.748708333333333,2.6710715,1.4675996,0.9938097,1.14414,1.0622679,1.0110756,0.62196326,0.50746536,0.22869454,0.19703306,0.18206446,0.17715615
