Day,Weekday,Hour,E_LastHour,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12
05/18/22,2,17,0.0,0.4345219,0.204744,0.13537106,0.24039991,0.27299142,0.26194066,0.19148563,0.16381516,0.38872084,0.51854014,0.5510583,0.7194754
05/18/22,2,18,0.0,0.4826475,0.3772862,0.28413093,0.39160514,0.46841657,0.41532686,0.35062325,0.45490235,0.54282004,0.488585,0.6515012,1.1970494
05/18/22,2,19,0.3283083333333341,0.73527974,0.782151,0.421386,0.42467237,0.46234742,0.3660187,0.34734273,0.7972138,0.67445797,0.2825181,0.24373055,0.52400106
05/18/22,2,20,0.0,0.26142892,0.2126046,0.17932299,0.28884944,0.40073812,0.51682955,0.43265805,0.4433974,0.2529973,0.23777224,0.437892,0.88584054
05/18/22,2,21,0.0,0.5032238,0.26146123,0.15357606,0.32755592,0.49419892,0.3788231,0.46097702,0.67788607,0.5144745,0.6060631,2.1199276,11.292173
05/18/22,2,22,0.0037166666666666667,0.37438083,0.30234224,0.3692721,0.5694573,0.5238782,0.5292236,0.6922544,0.80314285,1.0737662,4.2092004,14.569099,22.32163
05/18/22,2,23,0.0,0.3024516,0.33499092,0.3184208,0.42133078,0.51436764,0.75366485,0.5332373,0.44009686,1.825665,13.591303,22.116255,17.604334
05/19/22,3,0,0.0,0.40806657,0.7799461,0.64866996,0.5401355,0.48796597,0.6992461,1.0069895,3.109919,14.084506,21.721497,16.908657,10.8504095
05/19/22,3,1,0.0,0.5492384,0.8173493,0.70861685,1.007095,1.0881221,1.3381999,3.8632913,15.107801,22.628323,16.795357,11.114311,8.87632
05/19/22,3,2,0.0,0.7915477,0.9074054,0.7686873,0.78713286,1.0358044,3.4515653,13.878421,22.65621,17.549608,10.316654,7.8117127,7.1926665
05/19/22,3,3,0.0,0.69536424,0.758158,0.5581473,0.7515256,3.0317328,13.87056,21.773684,17.19855,10.71121,8.102034,6.6240196,5.510875
05/19/22,3,4,0.0,0.43171614,0.59501743,0.74771875,3.037868,14.304142,21.586523,16.389706,10.2843895,7.6577845,6.5790644,5.923317,5.60438
05/19/22,3,5,0.0,0.3745676,0.8070688,2.6539397,14.26295,22.44011,17.463436,10.608277,7.933175,6.679784,5.919692,5.4577174,5.283861
05/19/22,3,6,0.0,0.82967305,3.4318123,13.957033,22.677128,18.202543,11.238566,8.115578,6.3687882,5.6674786,5.919674,5.172379,3.5525758
05/19/22,3,7,0.0,2.7709029,14.225953,22.671963,17.422411,11.494986,8.942168,7.4064007,5.951707,5.6098595,5.388872,3.2033043,1.5204256
05/19/22,3,8,3.176783333333333,19.651417,24.886503,17.066624,11.749163,9.646465,8.806969,5.994033,5.920917,5.171213,3.4699564,1.7346424,1.0978692
05/19/22,3,9,23.784625000000002,28.172121,20.862768,12.965852,6.970313,4.945849,2.2694192,2.610884,3.5190475e-05,0.00012999444,1.6823025e-06,3.88533e-08,6.612561e-08
05/19/22,3,10,18.238133333333334,10.844124,4.456607,2.9011896,5.211819,3.7382703,2.2162075,1.9540982,0.0052657593,0.00022416713,0.0004741975,0.000120000375,0.008164776
05/19/22,3,11,3.372041666666668,3.0748765,5.3233647,3.042008,4.537862,4.721728,2.5061061,1.9167284,0.016165715,2.288352e-06,0.0014398014,0.018116314,0.02211411
05/19/22,3,12,1.0078416666666659,2.6398642,3.5226195,2.411305,2.7955737,2.1466086,0.79326934,0.6509661,0.04349482,0.0018165491,0.17961985,1.6379805,2.8832064
05/19/22,3,13,3.7017583333333324,3.355954,2.8935158,1.8052531,1.3673304,0.9272935,0.62613034,0.462035,0.39856994,0.3464294,0.37404603,0.2811,0.26653436
05/19/22,3,14,5.027858333333333,3.0432422,2.1246073,1.3181008,0.93517995,0.8254435,0.9416973,0.5968048,0.45583925,0.32420248,0.31802073,0.26281068,0.19605502
05/19/22,3,15,1.27675,0.9840261,0.96664846,0.82465893,1.0764699,0.90990734,0.628395,0.33762234,0.17574114,0.23608764,0.3365032,0.3963233,0.27833578
05/19/22,3,16,0.0,0.64787066,0.66838443,0.53242,0.7041979,0.56940335,0.3718642,0.30160177,0.16857743,0.298424,0.62020123,0.85945463,0.75504637
05/19/22,3,17,0.0,0.31821063,0.20266755,0.17612539,0.31293252,0.5497671,0.5255795,0.36865726,0.30327874,0.48550677,0.40760556,0.41426915,0.7658105
05/19/22,3,18,0.7308666666666657,1.2064642,1.3110576,1.0833812,0.8703102,0.71313816,0.6295272,0.47432342,0.7081784,0.4908185,0.27578977,0.24048133,0.30281866
05/19/22,3,19,0.0,0.784287,0.901104,0.42161322,0.5699054,0.5870872,0.5288464,0.41542438,0.6790681,0.4393806,0.19944327,0.19894746,0.37614733
05/19/22,3,20,0.0,0.49839786,0.33193368,0.22591808,0.4114665,0.752091,0.7549003,0.5647511,0.50714266,0.4540931,0.33811694,0.50821096,1.539439
05/19/22,3,21,0.015083333333333337,0.56782055,0.45182878,0.27867588,0.46390826,0.62398005,0.50653005,0.6168489,0.8985712,0.441176,0.38778576,1.4293071,8.861303
05/19/22,3,22,0.0023416666666666724,0.44797695,0.44525248,0.46444595,0.66215533,0.6322294,0.55360955,0.7198014,0.8803632,0.87194926,2.3763037,9.020713,17.003092
05/19/22,3,23,0.0,0.37554437,0.50032705,0.41261342,0.49056876,0.6115365,0.77463096,0.5565112,0.4951304,1.4840374,8.667619,15.952055,12.596597
05/20/22,4,0,0.0,0.21562591,0.29527387,0.2239402,0.2237161,0.24385986,0.36255378,0.49815485,1.4588684,6.479927,12.338279,7.7423644,4.7977138
05/20/22,4,1,0.0,0.33698487,0.36632925,0.3156553,0.5311204,0.649611,0.78198075,2.3343322,9.421117,16.08847,11.249476,6.3431697,5.6846924
05/20/22,4,2,0.0,0.43042856,0.42609552,0.3771509,0.52648014,0.6726632,2.1313877,9.470879,16.570707,12.832291,7.4496975,5.0832577,4.7500477
05/20/22,4,3,0.0,0.34976402,0.35613334,0.2626147,0.42144474,1.5128087,7.4221134,14.268387,11.152554,6.965812,5.3545065,3.7877038,2.9405293
05/20/22,4,4,0.0,0.24192227,0.34851348,0.42809582,1.5305736,7.970923,13.542672,11.010761,7.5643306,6.4675636,4.472883,2.8412576,2.351268
05/20/22,4,5,0.0,0.25651956,0.55833805,1.5421156,7.677782,15.003905,10.960554,7.6835785,6.903524,5.67872,3.4790647,2.33948,1.9060832
05/20/22,4,6,0.008041666666666662,0.50293356,1.9508014,7.5085673,13.426223,11.125515,6.648137,5.323782,4.255897,3.238284,2.1608331,1.4378042,0.8141643
05/20/22,4,7,0.0,1.5878344,7.4036007,13.742281,11.258133,7.501077,6.1638308,4.5730433,3.1131277,2.149792,1.7125547,0.91855305,0.42949304
05/20/22,4,8,0.0,4.312893,12.20088,8.395433,5.261454,4.2223263,3.185861,2.2713165,1.9805064,1.2974554,0.81667155,0.4059425,0.47000778
05/20/22,4,9,8.745883333333333,18.979755,15.152495,9.508383,6.1811585,5.0833573,3.9131346,3.8655043,0.80531216,0.92429036,0.20136252,0.069713876,0.02046568
05/20/22,4,10,7.56045,6.6358314,6.769314,4.73062,5.0121655,4.0072517,3.7141738,2.5279388,0.8038871,0.30533838,0.31212297,0.13605137,0.7357485
05/20/22,4,11,6.7613916666666665,4.5250983,2.9837484,2.5460808,2.2033484,1.147607,0.89011145,0.65845895,0.20475109,0.05607768,0.21040659,0.4024685,0.066394836
05/20/22,4,12,7.302124999999999,4.6557713,2.7837343,2.2103913,1.8285964,0.9620497,0.7617147,0.58603203,0.22557823,0.095464826,0.2387503,0.42005438,0.0765706
05/20/22,4,13,5.6129750000000005,3.4957247,2.1395683,1.7123487,1.5346359,0.8423696,0.69624186,0.5536007,0.2184702,0.10843904,0.23011185,0.37792635,0.08381208
05/20/22,4,14,7.3349,4.1350307,2.3359919,1.8341837,1.4584454,0.7590221,0.5963032,0.47805944,0.20488054,0.11385018,0.24332845,0.42725614,0.07941826
05/20/22,4,15,7.123341666666667,3.4870956,2.0242105,1.5328943,1.199407,0.6998059,0.6040151,0.46829003,0.20690438,0.13624592,0.20127185,0.28265443,0.071792126
05/20/22,4,16,2.3262,1.7157031,1.386039,1.2058988,1.3862474,0.8315016,0.59535766,0.44465756,0.15151304,0.053048205,0.1827984,0.29837096,0.086525835
05/20/22,4,17,0.04176666666666651,0.7586128,0.718944,0.58280915,0.71226025,0.48302436,0.3025971,0.28770143,0.115342736,0.08790019,0.3569998,0.67836326,0.4759853
05/20/22,4,18,0.0,0.43558168,0.28206027,0.13627066,0.16376889,0.18837728,0.16260312,0.14755744,0.13498896,0.33760834,0.25748152,0.19088939,0.2969167
05/20/22,4,19,0.3202916666666664,0.84003735,1.1058357,0.48079395,0.48835015,0.57326055,0.42255306,0.33515778,0.6244875,0.45896846,0.13900691,0.10118485,0.20658748
05/20/22,4,20,0.0,0.26566356,0.29627597,0.18616217,0.27620822,0.38589638,0.44160968,0.36993092,0.36861497,0.15800157,0.08493623,0.11511691,0.23075108
05/20/22,4,21,0.0,0.47333682,0.36251205,0.16702145,0.28440136,0.46056798,0.35199675,0.38101494,0.5225879,0.2975502,0.20451754,0.470299,2.5728562
05/20/22,4,22,0.005183333333333333,0.28556725,0.29359025,0.2462633,0.34045544,0.3358913,0.33917865,0.43109608,0.5307041,0.35381767,0.6619858,1.835501,3.8788147
05/20/22,4,23,0.0,0.22957164,0.3178535,0.2144567,0.24007651,0.318456,0.454465,0.317635,0.29470775,0.6076007,2.7566268,3.9825332,2.5382907
05/21/22,5,0,0.0,0.026978787,0.020134253,0.012842511,0.011861512,0.011865414,0.014685785,0.024618588,0.06660253,0.34455746,0.8568755,0.51585007,0.2816269
05/21/22,5,1,0.0,0.037586305,0.020946404,0.015811088,0.026040977,0.02948045,0.025017746,0.08960295,0.4026023,0.86813533,0.52028453,0.24897341,0.22503738
05/21/22,5,2,0.0,0.05883547,0.026961604,0.017804544,0.02519737,0.032828234,0.078081034,0.4733225,1.1393313,0.72298795,0.36780638,0.23241836,0.22393598
05/21/22,5,3,0.0,0.053590212,0.023550577,0.011957145,0.02305541,0.08540923,0.39646274,1.032377,0.80532897,0.48535106,0.39148897,0.25776678,0.2148579
05/21/22,5,4,0.0,0.036413442,0.022606838,0.020197665,0.081907175,0.4966962,0.9312929,0.82152474,0.5721818,0.5241592,0.39114088,0.22469385,0.17704725
05/21/22,5,5,0.0,0.032772616,0.029425094,0.06868263,0.4449634,1.1335535,0.61825347,0.4833576,0.53930354,0.49560937,0.26477313,0.16774169,0.13579103
05/21/22,5,6,0.0027916666666666715,0.0602801,0.104367495,0.359425,0.8521826,0.73221093,0.34568745,0.30755723,0.32509488,0.28131783,0.16588245,0.1192933,0.06762541
05/21/22,5,7,0.0,0.20032609,0.5280446,0.89463705,0.7426455,0.4367666,0.3105008,0.24055356,0.20373312,0.1805682,0.15086865,0.088037185,0.03736524
05/21/22,5,8,0.06465833333333326,0.74974906,1.3250997,0.6548397,0.44741678,0.342469,0.21048848,0.1723846,0.16305488,0.13361494,0.08797648,0.04825326,0.055243164
05/21/22,5,9,0.11100833333333338,0.29481453,0.2998493,0.13429049,0.1514379,0.13742346,0.113848805,0.13050178,0.12972337,0.0668855,0.042645693,0.03784645,0.07233727
05/21/22,5,10,0.0,0.08526231,0.1099321,0.15373693,0.25074708,0.28362772,0.30353266,0.28122908,0.21217299,0.13499768,0.1178388,0.094888344,0.04287793
05/21/22,5,11,0.6583166666666678,0.5464728,0.5444208,0.4892201,0.52757543,0.5040599,0.51371455,0.38152468,0.32948828,0.20825101,0.15234996,0.09842005,0.072903775
05/21/22,5,12,0.2660666666666671,0.32767913,0.40385884,0.34011376,0.4899554,0.45074996,0.316402,0.20927851,0.18858854,0.111191586,0.07718128,0.053695645,0.042488553
05/21/22,5,13,0.0,0.30031684,0.28199846,0.22674343,0.29299068,0.26390556,0.1806245,0.15935464,0.14671686,0.11748061,0.06933803,0.051957004,0.06434872
05/21/22,5,14,0.29288333333333405,0.40756732,0.3580275,0.1922546,0.2116077,0.21770874,0.20180671,0.16891623,0.1675846,0.10035957,0.05737286,0.055659704,0.07880285
05/21/22,5,15,0.0,0.12623039,0.14829764,0.116745494,0.094446085,0.074763834,0.10569097,0.1120494,0.073817074,0.028980352,0.025180206,0.033314522,0.032071102
05/21/22,5,16,0.0,0.13726771,0.12856801,0.07764599,0.09689973,0.11750804,0.10508889,0.08541288,0.0837963,0.060926575,0.040734787,0.040748097,0.05827947
05/21/22,5,17,0.018299999999999983,0.041156556,0.033849537,0.028374963,0.03652579,0.043979593,0.059745606,0.063000664,0.057375237,0.029088281,0.021647166,0.025858814,0.033689376
05/21/22,5,18,0.0,0.08673593,0.089452624,0.05023612,0.050959114,0.047803797,0.044801578,0.045608178,0.063279934,0.038178578,0.023137286,0.025414381,0.040596183
05/21/22,5,19,0.05410833333333365,0.1109069,0.095831774,0.034180153,0.040153384,0.043630384,0.031454362,0.0325684,0.06433521,0.045542043,0.018188676,0.015138377,0.039590377
05/21/22,5,20,0.0,0.05859302,0.043795057,0.023881506,0.03145391,0.04170644,0.048411883,0.052051887,0.05180937,0.024754055,0.016210835,0.021760121,0.05132035
05/21/22,5,21,0.0,0.10698977,0.060282335,0.026044799,0.041684575,0.04974052,0.039083738,0.052916117,0.079511754,0.04132911,0.034398124,0.083474174,0.45437643
05/21/22,5,22,0.005874999999999991,0.0982285,0.059959754,0.041746803,0.058965273,0.051095568,0.05360703,0.075479686,0.09602032,0.069136664,0.16531317,0.5019662,1.0852
05/21/22,5,23,0.0,0.08096428,0.067287244,0.039009567,0.042743523,0.04698396,0.075249635,0.061802566,0.058736123,0.12711306,0.7176265,1.1483252,0.64741504
05/22/22,6,0,0.0,0.023598928,0.020414421,0.014138727,0.008298781,0.00742606,0.009324627,0.018133583,0.056508206,0.45456326,1.2139274,0.75941956,0.42180124
05/22/22,6,1,0.0,0.031209541,0.020373087,0.0147167295,0.0152760865,0.016013857,0.015298003,0.0616046,0.33850002,0.9116167,0.55508316,0.25375313,0.26651567
05/22/22,6,2,0.0,0.047935236,0.021069918,0.013744146,0.012748462,0.016746474,0.050284825,0.33534622,0.93395525,0.6276788,0.3069624,0.1840079,0.22690359
05/22/22,6,3,0.0,0.04612634,0.017755743,0.009549747,0.013171181,0.050568715,0.30134746,0.87730813,0.6509184,0.3809256,0.32998958,0.22779897,0.26431525
05/22/22,6,4,0.0,0.027475642,0.011445583,0.011418608,0.058814466,0.3990559,0.8400487,0.58165514,0.3323321,0.30949068,0.31529963,0.24818027,0.32932034
05/22/22,6,5,0.0,0.019798974,0.012625921,0.03671434,0.33339432,0.87432384,0.46962506,0.2550616,0.2467597,0.28272814,0.24633959,0.20951357,0.26783586
05/22/22,6,6,0.0,0.04105227,0.053291105,0.26369804,0.8451319,0.5324513,0.2171297,0.18036579,0.20730911,0.2428531,0.25934786,0.25158232,0.19987196
05/22/22,6,7,0.0,0.1729527,0.40990597,0.81874853,0.50971925,0.25371033,0.19198251,0.22521618,0.2559506,0.33435693,0.32917118,0.19727054,0.095775545
05/22/22,6,8,0.0,0.6675048,1.1631341,0.5567812,0.25790325,0.16918756,0.1227537,0.15620765,0.23243695,0.29479012,0.21726498,0.12030438,0.15658394
05/22/22,6,9,0.3758000000000017,0.532448,0.49607968,0.27483147,0.21045247,0.17721584,0.16924378,0.21148334,0.29525155,0.2312026,0.17650957,0.15439382,0.29182887
05/22/22,6,10,0.04884999999999984,0.10369446,0.097149484,0.18087,0.35209864,0.3499851,0.38114417,0.27297932,0.23630714,0.17268984,0.25082868,0.28766996,0.13910997
05/22/22,6,11,0.0,0.19873719,0.14912413,0.15856943,0.174209,0.18352032,0.20227739,0.21792635,0.24631543,0.27684122,0.37833333,0.43542433,0.43252188
05/22/22,6,12,0.0,0.12198285,0.11079666,0.14750034,0.20535062,0.20004329,0.1698704,0.18110271,0.23061788,0.17602748,0.13875315,0.13427232,0.17524856
05/22/22,6,13,1.8061416666666652,2.0623639,1.0267767,0.7604249,0.83391094,0.6435321,0.69379646,0.5540241,0.46433818,0.19124267,0.13741288,0.1296275,0.11599443
05/22/22,6,14,0.0,0.3184881,0.24578327,0.16116473,0.21905985,0.17464495,0.18539457,0.14225432,0.09595339,0.07075817,0.114149444,0.13458435,0.13491133
05/22/22,6,15,1.0389416666666662,1.0042753,0.4864896,0.3364506,0.38326702,0.34550923,0.24176891,0.1972118,0.14587142,0.1769897,0.2202018,0.21226975,0.32504094
05/22/22,6,16,0.0,0.2049979,0.15525202,0.13579923,0.24061109,0.20707239,0.1754028,0.11057072,0.10697487,0.08320003,0.10558836,0.14043675,0.12922096
05/22/22,6,17,1.2530416666666682,0.90957093,0.33147892,0.23136751,0.2851902,0.27658042,0.23980853,0.1887422,0.14520974,0.12704717,0.1425794,0.14781441,0.19329269
05/22/22,6,18,0.0,0.21966824,0.15281622,0.11829163,0.18622613,0.13074866,0.10747842,0.08086477,0.0960147,0.08212843,0.09988762,0.12948567,0.118702635
05/22/22,6,19,0.0,0.2944596,0.111375526,0.044011906,0.06348385,0.10094889,0.0784575,0.07524698,0.09733631,0.2344261,0.19588244,0.15486324,0.5024661
05/22/22,6,20,0.0,0.06154897,0.026538715,0.018269585,0.024433129,0.03678573,0.051626865,0.057413414,0.062858745,0.047449984,0.058124747,0.1275114,0.37893927
05/22/22,6,21,0.0,0.13666263,0.04390273,0.024242274,0.042474695,0.05690276,0.053382326,0.07566999,0.119796604,0.09540863,0.14670648,0.63409984,4.807238
05/22/22,6,22,0.0035250000000000004,0.113653086,0.049361654,0.051899415,0.07903381,0.067052685,0.06629471,0.090859264,0.11537552,0.17777243,0.98848104,5.3208,11.603539
05/22/22,6,23,0.0,0.10180097,0.06731642,0.055733986,0.06475063,0.068448365,0.09892306,0.07935624,0.073508285,0.3644835,4.628695,11.617366,7.8633976
05/23/22,0,0,0.0,0.15856673,0.2547003,0.19636947,0.13282536,0.106031,0.13329655,0.22123905,0.8112998,5.4514675,11.391171,7.5008655,3.9983335
05/23/22,0,1,0.0,0.22337414,0.28538778,0.23457162,0.2979615,0.29744706,0.3076094,1.0337675,6.2831783,12.502243,7.512819,3.8156378,2.856824
05/23/22,0,2,0.0,0.34437153,0.3051936,0.23076749,0.22426082,0.28601798,0.9829277,5.9722366,13.348965,8.194586,3.753443,2.385956,2.2615695
05/23/22,0,3,0.0,0.30102444,0.2267373,0.15040323,0.22717144,0.98316604,5.8164253,11.845254,7.961968,3.7403483,2.8059883,2.1707258,2.0661538
05/23/22,0,4,0.0,0.18802805,0.16916701,0.20440365,1.0256009,6.710555,12.438555,7.9244537,4.0358734,2.6324399,2.373637,2.083111,2.314301
05/23/22,0,5,0.0,0.15277153,0.22510254,0.8058075,6.7435956,13.725325,8.444057,3.9592235,3.1762722,2.5671084,2.1243474,1.9524002,2.1116164
05/23/22,0,6,0.0,0.3154401,0.91761947,5.402938,13.032462,8.945338,4.224637,2.7574432,2.5863464,2.2667859,2.298642,2.102967,1.4912053
05/23/22,0,7,0.0,1.2621896,6.1468062,12.956814,8.713315,4.46515,3.094077,2.7998936,2.7860098,2.8998346,2.7531295,1.6028728,0.6843802
05/23/22,0,8,0.0,4.636495,12.870212,7.8755794,3.575892,2.5518491,2.1208515,2.1009672,2.5682435,2.3179386,1.5916754,0.86642027,0.9317664
05/23/22,0,9,0.0,1.5794774,2.563552,1.485521,1.1225644,1.1900188,1.3666757,1.5508809,1.576638,0.9278636,0.7205118,0.8045408,1.8464847
05/23/22,0,10,5.2077,5.221398,3.1234622,1.7776072,1.3965596,0.8610977,0.87390935,1.0154214,0.8454865,0.4826545,0.32227343,0.23398593,0.09451862
05/23/22,0,11,3.2466749999999998,1.5403748,1.3263614,1.0384681,1.0676864,0.84097546,0.90331125,0.46341306,0.31386802,0.19752796,0.22821233,0.19164783,0.16546805
05/23/22,0,12,0.0,0.84106195,0.99087036,0.9797768,1.6743768,1.3621145,0.8294263,0.5278415,0.24732909,0.41676188,1.2137938,1.8320906,1.0450623
05/23/22,0,13,8.29665,12.666273,12.43597,6.1837034,2.8066125,2.3134246,1.1270825,1.0585736,1.0574392,0.870252,0.76273936,0.6258121,0.222734
05/23/22,0,14,16.697966666666666,8.873055,4.3649716,2.8457694,1.9576192,1.777114,2.1598327,1.9226205,0.002067049,0.0030433522,0.00037886077,4.3864504e-05,0.00016128528
05/23/22,0,15,8.590433333333333,2.3209946,1.9338746,1.6682322,1.5219877,0.8215864,0.6640677,0.37024397,0.06392599,0.0026399419,0.017227937,0.026588721,0.0062972894
