Day,Weekday,Hour,E_LastHour,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12
04/25/22,0,17,6.808708333333334,3.070945,1.5813363,0.984021,0.9805707,0.78589284,0.84648114,0.6902392,0.4843402,0.36855373,0.26292005,0.18704346,0.07965015
