Day,Weekday,Hour,E_LastHour,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12
04/26/22,1,17,2.0712083333333347,1.8255638,1.5456315,1.3567668,1.5906526,0.8688592,0.48536977,0.442605,0.0762114,0.004249372,0.069249146,0.23577625,0.10395886
04/26/22,1,18,7.811541666666666,5.356385,3.352225,2.2932734,1.3405786,0.85253954,0.56625766,0.42766643,0.2514643,0.2812658,0.39884403,0.57149005,0.13507818
04/26/22,1,19,6.498716666666667,3.0198565,2.0644507,1.4306936,1.2603247,0.819275,0.73147,0.46013886,0.29221573,0.1548311,0.17710935,0.17725176,0.10683341
04/26/22,1,20,7.013091666666667,3.790406,2.1787295,1.7620709,1.4761624,0.76800954,0.60027313,0.47974867,0.18537003,0.08012011,0.2070499,0.38181818,0.070267335
04/26/22,1,21,5.3011,3.2097938,1.9861791,1.61858,1.4777806,0.8447703,0.68956226,0.53739566,0.22795273,0.14397958,0.27638328,0.43646094,0.11375724
04/26/22,1,22,0.0655,1.5186372,2.066346,1.9734149,3.760192,3.4839895,2.0704052,1.0505031,0.42079005,0.69121325,4.383847,9.584052,4.1449976
04/26/22,1,23,0.0,1.1161323,1.4016373,1.4326215,2.3487267,2.2065194,1.2423924,0.51347005,0.35903782,4.1465497,15.305351,23.218369,19.346722
04/27/22,2,0,0.0,0.12561826,0.18459019,0.15390936,0.12088875,0.11809592,0.16827872,0.2601247,0.7880167,5.207649,11.81145,7.5471525,4.229349
04/27/22,2,1,0.0,0.17596385,0.21406928,0.1945514,0.2583087,0.2907742,0.3303206,1.1506896,5.556405,11.774625,8.112313,4.150674,3.4076853
04/27/22,2,2,0.0,0.10413374,0.041554596,0.028041959,0.027515354,0.034155264,0.15040193,0.8530926,1.766011,1.4598573,1.2414026,0.96525085,1.0200949
04/27/22,2,3,0.0,0.09906301,0.039805364,0.022515442,0.02949828,0.11946123,0.926356,2.1925392,1.318575,0.9969732,1.2449774,1.052464,0.9870392
04/27/22,2,4,0.0,0.06876843,0.03535215,0.033948958,0.1131548,0.70150906,2.0620718,1.5492958,0.8060195,0.96335524,1.1663047,0.96015406,0.9536907
04/27/22,2,5,0.0,0.06379719,0.048541985,0.115069054,0.653253,1.661881,1.4426637,0.850681,0.6982202,0.9176555,0.97505474,0.90094095,0.87174004
04/27/22,2,6,0.0,0.11926523,0.17212768,0.6886048,1.475872,1.0569253,0.7437721,0.60562766,0.5906926,0.8087204,0.98164856,0.9747081,0.58392674
04/27/22,2,7,0.007791666666666641,0.41855118,0.9219379,1.7519672,1.1672552,0.63152957,0.6947436,0.64375186,0.5472748,0.7719243,0.921412,0.6843398,0.28696543
04/27/22,2,8,0.0,1.105481,1.4586114,0.73602915,0.44139528,0.3712156,0.36525953,0.3604079,0.32471812,0.45702714,0.35730094,0.24836132,0.31492758
04/27/22,2,9,0.0,0.35572302,0.28621763,0.14688326,0.129283,0.15635693,0.23575246,0.28717226,0.25580585,0.21958612,0.2289745,0.264319,0.58658236
04/27/22,2,10,0.0,0.13730405,0.13482042,0.26925734,0.3621332,0.46906048,0.8291365,0.73063934,0.5205193,0.46466747,0.6513025,0.6721499,0.3949644
04/27/22,2,11,0.0,0.21182117,0.2144928,0.3046808,0.2580481,0.2695026,0.4931354,0.5568487,0.5004783,0.471166,0.5787613,0.6354599,0.54787374
04/27/22,2,12,1.6337833333333336,2.7230465,1.6316643,1.1592757,1.1598573,0.93295884,1.0443677,0.8496375,0.5772939,0.24221647,0.1697094,0.14314094,0.12329331
04/27/22,2,13,0.0,0.376314,0.36002156,0.35474336,0.41276538,0.30527183,0.2860889,0.2585028,0.22278604,0.14040329,0.1372391,0.13278137,0.11026445
04/27/22,2,14,0.0,0.3944698,0.17858693,0.10412581,0.13507722,0.20740506,0.19668326,0.14301835,0.105236135,0.2621411,0.2889641,0.28131357,0.55948097
04/27/22,2,15,1.5481333333333325,1.8342451,0.8311463,0.5988175,0.59258634,0.51835984,0.68504846,0.6277027,0.38316327,0.13642234,0.09787715,0.09976165,0.09405348
04/27/22,2,16,0.0,0.3731925,0.29522696,0.23199295,0.342166,0.3108508,0.30785853,0.22182463,0.17927119,0.120157085,0.13908175,0.1556145,0.14806443
04/27/22,2,17,0.0,0.2403769,0.0832129,0.054420397,0.09609546,0.1758409,0.18800521,0.13578,0.10544057,0.24100494,0.27467388,0.27611557,0.55854255
04/27/22,2,18,0.3695333333333348,0.29718304,0.21076797,0.15937741,0.15352648,0.14672822,0.1694107,0.15664878,0.26231948,0.21997485,0.1558719,0.19152278,0.2632139
04/27/22,2,19,0.0,0.28186294,0.19226609,0.07558489,0.0822438,0.107552335,0.11795692,0.114251055,0.20703675,0.18488614,0.1033994,0.11308591,0.2612231
04/27/22,2,20,0.0,0.17504294,0.07774968,0.044160224,0.061877187,0.11770021,0.17101528,0.17029975,0.1543924,0.13672623,0.14917089,0.27973205,0.82495695
04/27/22,2,21,0.0011000000000000454,0.16926901,0.0648974,0.033952724,0.05242478,0.08127759,0.09215659,0.13016602,0.17177458,0.13312055,0.18249556,0.66246957,4.202698
04/27/22,2,22,0.0,0.11938376,0.05949545,0.058035824,0.06799783,0.07400076,0.09772442,0.15228081,0.15051839,0.22628987,1.1339421,5.1507564,9.58275
04/27/22,2,23,0.0,0.105809666,0.07603638,0.06373831,0.060058024,0.0767425,0.14373314,0.12820792,0.090252556,0.42304197,4.947645,11.199974,7.4721355
04/28/22,3,0,0.0,0.13854596,0.141056,0.10320034,0.06730431,0.06335769,0.09965814,0.1529631,0.41288114,2.878631,8.779276,7.4558616,5.0679693
04/28/22,3,1,0.0,0.20224006,0.13631338,0.09336611,0.11668547,0.124833226,0.18109867,0.5615723,2.2901511,5.328455,4.744274,3.1113088,3.104625
04/28/22,3,2,0.0,0.7915477,0.9074054,0.7686873,0.78713286,1.0358044,3.4515653,13.878421,22.65621,17.549608,10.316654,7.8117127,7.1926665
04/28/22,3,3,0.0,0.69536424,0.758158,0.5581473,0.7515256,3.0317328,13.87056,21.773684,17.19855,10.71121,8.102034,6.6240196,5.510875
04/28/22,3,4,0.0,0.43171614,0.59501743,0.74771875,3.037868,14.304142,21.586523,16.389706,10.2843895,7.6577845,6.5790644,5.923317,5.60438
04/28/22,3,5,0.0,0.3745676,0.8070688,2.6539397,14.26295,22.44011,17.463436,10.608277,7.933175,6.679784,5.919692,5.4577174,5.283861
04/28/22,3,6,0.0,0.82967305,3.4318123,13.957033,22.677128,18.202543,11.238566,8.115578,6.3687882,5.6674786,5.919674,5.172379,3.5525758
04/28/22,3,7,0.0,2.7709029,14.225953,22.671963,17.422411,11.494986,8.942168,7.4064007,5.951707,5.6098595,5.388872,3.2033043,1.5204256
04/28/22,3,8,3.4312416666666667,19.922256,24.854317,16.733595,11.392891,9.432627,8.804753,6.034674,5.9338355,5.328317,3.4367037,1.7655046,1.0745947
04/28/22,3,9,25.447133333333333,29.137821,21.870195,13.507195,7.0630937,4.696083,1.9655548,2.3928285,1.0102017e-05,4.0385265e-05,3.6827217e-07,6.4862054e-09,1.341247e-08
04/28/22,3,10,25.35836666666667,17.578295,9.561967,5.7187204,7.5669374,3.3293185,2.8484337,2.7552516,5.6847915e-05,5.5305154e-06,2.7052906e-06,2.269387e-07,3.7032612e-05
04/28/22,3,11,19.945641666666667,12.459051,9.833917,6.427067,4.547727,3.7652588,2.9082994,1.3380262,0.004442819,1.4843567e-07,6.349044e-05,0.00043216307,0.00059879123
04/28/22,3,12,22.290225,13.060647,8.445527,5.206831,3.5963662,2.8118305,1.8690743,0.7971476,0.003627537,3.3695497e-07,9.772207e-05,0.000804768,0.00071271416
04/28/22,3,13,18.144891666666666,10.762347,7.5627084,5.7606745,3.7647505,2.7934651,2.447619,1.1297044,0.014002073,5.6811605e-06,0.0005332569,0.0020557006,0.0015616119
04/28/22,3,14,13.833316666666665,7.214657,5.272183,3.8066108,3.2382395,2.4111376,1.6419802,0.9440897,0.012487324,3.964127e-06,0.0006472863,0.004112937,0.002857611
04/28/22,3,15,11.702283333333332,6.1949034,4.292829,3.3941746,2.9030957,1.9203932,1.3097802,0.79346895,0.035410233,0.00010983099,0.005144899,0.022762112,0.009556714
04/28/22,3,16,5.827608333333334,3.2872002,2.688753,2.2204587,2.246603,1.2827587,0.92068714,0.6981156,0.077367805,0.0013231052,0.025364198,0.08262182,0.023269271
04/28/22,3,17,0.0,1.2204309,1.2493033,0.962125,1.4815592,1.0779121,0.68461996,0.49571493,0.084481716,0.0087693,0.16561648,0.5702839,0.44028652
04/28/22,3,18,0.0,0.4227783,0.29610842,0.20850103,0.23522657,0.18295744,0.10762911,0.11840271,0.058774196,0.08992,0.20841892,0.39740673,0.6480886
04/28/22,3,19,2.836391666666666,6.34983,4.4933434,2.3493924,1.7516953,1.5495114,1.5516878,1.100787,0.978955,0.4624275,0.29704195,0.23363946,0.2023313
04/28/22,3,20,1.8479416666666666,1.0893767,0.672845,0.5185063,0.74529076,0.74336547,0.8264132,0.43903553,0.26026785,0.120777175,0.14126754,0.14139964,0.17529231
04/28/22,3,21,0.0,0.6415365,0.49689123,0.37146798,0.7497289,0.8761209,0.74060476,0.4169128,0.3076433,0.7959876,1.2631282,1.6566699,1.837998
04/28/22,3,22,0.0,0.6675612,0.53676796,0.37313336,0.68719906,0.7782629,0.5736198,0.34912872,0.45112705,2.815201,6.510641,8.522891,9.328762
04/28/22,3,23,0.0,0.37243304,0.5006537,0.41569704,0.49003214,0.60787785,0.7771053,0.5614908,0.49621522,1.4768218,8.660521,15.952875,12.588947
04/29/22,4,0,0.0,0.21523525,0.29485175,0.22398447,0.22362494,0.2433816,0.36204946,0.49795416,1.4579264,6.470259,12.327955,7.73478,4.7949543
04/29/22,4,1,0.0,0.33698487,0.36632925,0.3156553,0.5311204,0.649611,0.78198075,2.3343322,9.421117,16.08847,11.249476,6.3431697,5.6846924
04/29/22,4,2,0.0,0.43042856,0.42609552,0.3771509,0.52648014,0.6726632,2.1313877,9.470879,16.570707,12.832291,7.4496975,5.0832577,4.7500477
04/29/22,4,3,0.0,0.34976402,0.35613334,0.2626147,0.42144474,1.5128087,7.4221134,14.268387,11.152554,6.965812,5.3545065,3.7877038,2.9405293
04/29/22,4,4,0.0,0.24192227,0.34851348,0.42809582,1.5305736,7.970923,13.542672,11.010761,7.5643306,6.4675636,4.472883,2.8412576,2.351268
04/29/22,4,5,0.0,0.25651956,0.55833805,1.5421156,7.677782,15.003905,10.960554,7.6835785,6.903524,5.67872,3.4790647,2.33948,1.9060832
04/29/22,4,6,0.0,0.49887526,1.942837,7.5221634,13.482548,11.199123,6.6847916,5.3679886,4.2774305,3.2388587,2.157582,1.4493581,0.81930554
04/29/22,4,7,0.0,1.5973209,7.4627995,13.862385,11.342102,7.549321,6.207463,4.6096315,3.1386497,2.1657677,1.7253479,0.92668056,0.434097
04/29/22,4,8,0.4505416666666666,7.108423,15.555379,12.214672,7.621848,6.2664433,4.3647776,2.8152041,2.5890398,1.758533,1.1343949,0.5044924,0.5016132
04/29/22,4,9,12.894258333333333,21.37057,15.434168,9.138539,5.151665,5.009304,3.141508,3.0116477,0.05160637,0.098495014,0.009715875,0.0012227297,0.0005096054
04/29/22,4,10,19.713425,10.930146,6.5957623,4.5381484,3.2096958,1.8424047,2.2567215,1.9527969,0.00019749178,0.00018042461,1.7357159e-05,1.2084924e-06,1.9315376e-05
04/29/22,4,11,10.265191666666666,4.079585,3.647771,2.9734414,2.3642623,1.5497116,1.2666613,0.7003761,0.044317562,0.00022522893,0.0049836817,0.011434043,0.0041223564
04/29/22,4,12,7.199208333333333,4.552854,3.8889987,3.019487,3.2507474,2.1564047,1.1307272,0.8170606,0.03669504,9.7655466e-05,0.008614334,0.058356043,0.030186566
04/29/22,4,13,6.686366666666666,4.173928,2.7216072,2.3321333,2.0765154,1.0704949,0.7779863,0.57453007,0.14817029,0.023478951,0.13474306,0.31381685,0.05514958
04/29/22,4,14,6.412583333333334,3.682971,2.1778848,1.7175229,1.4515338,0.7601094,0.61465126,0.5056709,0.20423858,0.099498846,0.22451654,0.3896115,0.075682275
04/29/22,4,15,1.1715833333333343,1.4921596,1.3853755,1.2085595,1.4981511,0.9927136,0.6702031,0.50408477,0.17967276,0.087406814,0.29056987,0.47739455,0.19031905
04/29/22,4,16,1.146841666666667,1.185483,1.0874269,0.95191216,0.8441809,0.5248988,0.32128912,0.28455344,0.15884309,0.20461851,0.5085355,0.70151365,0.37616664
04/29/22,4,17,0.0,0.49402672,0.29911938,0.15850471,0.23522101,0.28086844,0.32810286,0.26150382,0.18973047,0.25442898,0.26632327,0.25102744,0.27603352
04/29/22,4,18,0.0,0.42618406,0.35701513,0.19484338,0.2432288,0.39164484,0.32530093,0.26042068,0.25734597,0.3773241,0.19761257,0.1376036,0.264121
04/29/22,4,19,0.0,0.38739726,0.5823585,0.24116129,0.24912934,0.306287,0.25285375,0.23004581,0.41437107,0.26995718,0.091985196,0.07408698,0.21033418
04/29/22,4,20,0.0,0.18754168,0.22025494,0.14969023,0.19186473,0.28500703,0.3582321,0.33190188,0.3184437,0.14108689,0.07885412,0.10373637,0.2724539
04/29/22,4,21,0.0026083333333333236,0.3296806,0.29214373,0.16006711,0.25892916,0.34609306,0.28654504,0.34261137,0.47847462,0.20189199,0.12934726,0.31570244,1.8810049
04/29/22,4,22,0.0,0.28297445,0.29110897,0.24398553,0.33738723,0.33326176,0.33720273,0.4297801,0.5264633,0.35102546,0.659577,1.8366373,3.8924282
04/29/22,4,23,0.0,0.2290664,0.31744424,0.21406512,0.23901178,0.31746897,0.4531164,0.31709108,0.29427934,0.6093578,2.7703826,4.002685,2.5579545
04/30/22,5,0,0.0,0.026704721,0.019949295,0.012756497,0.01177955,0.011733608,0.014507007,0.024394052,0.06613458,0.34113488,0.848661,0.5105962,0.27926445
04/30/22,5,1,0.0,0.037586305,0.020946404,0.015811088,0.026040977,0.02948045,0.025017746,0.08960295,0.4026023,0.86813533,0.52028453,0.24897341,0.22503738
04/30/22,5,2,0.0,0.05883547,0.026961604,0.017804544,0.02519737,0.032828234,0.078081034,0.4733225,1.1393313,0.72298795,0.36780638,0.23241836,0.22393598
04/30/22,5,3,0.0,0.053590212,0.023550577,0.011957145,0.02305541,0.08540923,0.39646274,1.032377,0.80532897,0.48535106,0.39148897,0.25776678,0.2148579
04/30/22,5,4,0.0,0.036413442,0.022606838,0.020197665,0.081907175,0.4966962,0.9312929,0.82152474,0.5721818,0.5241592,0.39114088,0.22469385,0.17704725
04/30/22,5,5,0.0,0.032772616,0.029425094,0.06868263,0.4449634,1.1335535,0.61825347,0.4833576,0.53930354,0.49560937,0.26477313,0.16774169,0.13579103
04/30/22,5,6,0.0,0.0597664,0.10350988,0.35723028,0.8467196,0.72681516,0.34315565,0.30611718,0.32320714,0.27982166,0.16524146,0.1189332,0.067563
04/30/22,5,7,0.0,0.19992353,0.52718115,0.8940559,0.74147165,0.4358341,0.3101442,0.24060278,0.20366473,0.18053505,0.15080105,0.08795448,0.037384108
04/30/22,5,8,0.0,0.63912946,1.1536843,0.55239236,0.3723102,0.27821335,0.17318782,0.14821793,0.13771188,0.11389596,0.075249664,0.041460674,0.05025866
04/30/22,5,9,0.019366666666666532,0.21547033,0.22757739,0.099084295,0.10368524,0.09828358,0.08700759,0.10920211,0.10199415,0.053457845,0.036546204,0.034008313,0.07159598
04/30/22,5,10,0.0,0.06903844,0.091631494,0.13673213,0.21670806,0.24089777,0.2674772,0.26368704,0.19620468,0.1186561,0.10438401,0.083555505,0.040894195
04/30/22,5,11,0.0,0.101780936,0.1286796,0.1371297,0.15760595,0.15104944,0.16897483,0.18529277,0.17145622,0.11067933,0.09234508,0.08489567,0.067002535
04/30/22,5,12,0.0,0.09909343,0.13827948,0.153642,0.24297987,0.22536853,0.15512337,0.15696116,0.1691081,0.089263365,0.040688712,0.030823171,0.032778833
04/30/22,5,13,0.0,0.09324474,0.13235356,0.14880228,0.16961415,0.12171758,0.09465978,0.10512972,0.107869714,0.049144283,0.024731392,0.022976343,0.027774177
04/30/22,5,14,0.0,0.1433315,0.1607407,0.084890865,0.08077233,0.08186452,0.09164396,0.09454258,0.086024895,0.03753984,0.024347113,0.029042525,0.048016567
04/30/22,5,15,0.0,0.08865956,0.10552617,0.08785233,0.06487492,0.054721758,0.08750608,0.10159232,0.06381402,0.024096077,0.021239547,0.027745211,0.033397615
04/30/22,5,16,0.0,0.08572717,0.097815596,0.067302845,0.07990677,0.087136105,0.08269307,0.071353935,0.06900461,0.038475573,0.02472854,0.02572839,0.03672683
04/30/22,5,17,0.0,0.038780987,0.031911757,0.026708845,0.034398004,0.041666925,0.05709836,0.060384296,0.054084077,0.027539078,0.020713495,0.024906328,0.033227585
04/30/22,5,18,0.0,0.08434526,0.08727491,0.04912889,0.049572613,0.046680737,0.044031467,0.045015816,0.062341146,0.037713677,0.022871234,0.025091799,0.040601466
04/30/22,5,19,0.0,0.09223069,0.081797205,0.028576877,0.03302821,0.036250014,0.02699742,0.028840266,0.05477321,0.037399694,0.0152809145,0.012978198,0.036293294
04/30/22,5,20,0.0,0.053649876,0.040612042,0.022332478,0.028801693,0.038670346,0.045659445,0.049890414,0.049313605,0.023900334,0.0155846095,0.02080798,0.051234823
04/30/22,5,21,0.015975,0.10391888,0.059665173,0.026494607,0.04197151,0.0485621,0.038221598,0.05240315,0.07926477,0.03912604,0.03186668,0.077386476,0.41953096
04/30/22,5,22,0.0,0.09813077,0.059947427,0.041619446,0.0592471,0.051256567,0.05364221,0.07537625,0.09547609,0.06842831,0.16396663,0.49948344,1.0744123
04/30/22,5,23,0.0,0.081378154,0.06756396,0.03895314,0.04285782,0.047417525,0.07550339,0.06166125,0.059026744,0.12968233,0.73100215,1.1674976,0.658584
05/01/22,6,0,0.0,0.02338957,0.020223072,0.014032432,0.008226665,0.0073385253,0.009217251,0.017981032,0.056139816,0.45097667,1.2044269,0.75360805,0.41938323
05/01/22,6,1,0.0,0.031209541,0.020373087,0.0147167295,0.0152760865,0.016013857,0.015298003,0.0616046,0.33850002,0.9116167,0.55508316,0.25375313,0.26651567
05/01/22,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05/01/22,6,3,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05/01/22,6,4,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
05/01/22,6,5,0.0,0.019798974,0.012625921,0.03671434,0.33339432,0.87432384,0.46962506,0.2550616,0.2467597,0.28272814,0.24633959,0.20951357,0.26783586
05/01/22,6,6,0.0,0.04105227,0.053291105,0.26369804,0.8451319,0.5324513,0.2171297,0.18036579,0.20730911,0.2428531,0.25934786,0.25158232,0.19987196
05/01/22,6,7,0.0,0.1729527,0.40990597,0.81874853,0.50971925,0.25371033,0.19198251,0.22521618,0.2559506,0.33435693,0.32917118,0.19727054,0.095775545
05/01/22,6,8,0.04564166666666658,0.7190922,1.2566282,0.616266,0.29250917,0.19329645,0.1377618,0.16963299,0.25352207,0.31458423,0.22491531,0.122935094,0.15489264
05/01/22,6,9,0.0,0.25037253,0.20169115,0.0965118,0.074844964,0.074231744,0.08944174,0.1355261,0.16407692,0.13793887,0.12913443,0.13492022,0.34781277
05/01/22,6,10,0.0,0.070167094,0.05916829,0.1239045,0.21242358,0.23886272,0.291724,0.26605275,0.21985519,0.18373749,0.2926722,0.32510132,0.1936804
05/01/22,6,11,0.0,0.11693508,0.10187071,0.13249667,0.12731525,0.118897766,0.16149604,0.19326876,0.21670991,0.19156702,0.25511062,0.2922894,0.29180375
05/01/22,6,12,0.16838333333333289,0.170855,0.1611086,0.22223553,0.30816603,0.2678885,0.21941957,0.22707513,0.3249161,0.23303622,0.16537172,0.14755204,0.16018334
05/01/22,6,13,0.0,0.13278346,0.12589876,0.1664663,0.175665,0.12434858,0.11548031,0.13080196,0.16382548,0.10218405,0.08806668,0.107598044,0.13709386
05/01/22,6,14,0.25045833333333434,0.4160473,0.26499408,0.17290871,0.15931825,0.15566364,0.18454246,0.18474568,0.22790089,0.16355968,0.16688137,0.24257925,0.3927871
05/01/22,6,15,0.0,0.14122479,0.105139665,0.10225831,0.080679,0.06807722,0.12739502,0.13752872,0.09674368,0.051342428,0.081320986,0.15225703,0.1772701
05/01/22,6,16,0.0,0.14226839,0.087518066,0.06943725,0.08727428,0.10269068,0.10562296,0.08970248,0.10372868,0.10638775,0.13407676,0.2025387,0.33638912
05/01/22,6,17,0.0,0.041690473,0.020672962,0.022504587,0.030869711,0.04170749,0.064727455,0.063536905,0.06332384,0.04992516,0.06992557,0.13259503,0.21521974
05/01/22,6,18,0.0,0.091599695,0.059414495,0.043455914,0.042339697,0.042629834,0.04713101,0.049371783,0.07677333,0.07402672,0.08357781,0.14194332,0.26197514
05/01/22,6,19,0.059883333333333066,0.13000014,0.074521884,0.03000561,0.02925717,0.033657305,0.031844296,0.038077746,0.0893632,0.091998495,0.057150714,0.0627009,0.19235913
05/01/22,6,20,0.0,0.06640483,0.028676525,0.019458937,0.026889516,0.039958052,0.055372033,0.059921753,0.066064164,0.04860043,0.059953276,0.13060138,0.36791107
05/01/22,6,21,0.0,0.14520486,0.045945864,0.02491206,0.04412797,0.060125053,0.05520343,0.0767363,0.12211157,0.10179947,0.15833664,0.67037153,4.934454
05/01/22,6,22,0.0,0.11277751,0.04888106,0.051367488,0.07826038,0.06660871,0.065893546,0.09045966,0.11465042,0.1768512,0.98701364,5.3299217,11.649098
05/01/22,6,23,0.0,0.101612665,0.06716121,0.05562328,0.06448436,0.0682337,0.098729625,0.07934162,0.07352169,0.3652454,4.6428795,11.650425,7.901007
05/02/22,0,0,0.0,0.15809634,0.2539667,0.1961512,0.13259056,0.10567701,0.13308798,0.22113642,0.8112647,5.4425225,11.378323,7.4864993,3.9924793
05/02/22,0,1,0.0,0.22337414,0.28538778,0.23457162,0.2979615,0.29744706,0.3076094,1.0337675,6.2831783,12.502243,7.512819,3.8156378,2.856824
05/02/22,0,2,0.0,0.15571776,0.06339574,0.037010055,0.036448725,0.046832148,0.2081303,1.1300406,2.3905132,1.7465898,1.2448189,1.0007076,1.0649836
05/02/22,0,3,0.0,0.15296927,0.0617355,0.030569348,0.040707946,0.17844236,1.4149547,3.0294504,1.746054,1.1248288,1.173141,1.0532303,1.0845283
05/02/22,0,4,0.0,0.09974594,0.04929316,0.045061436,0.18425617,1.229447,3.3530872,2.0334752,0.9357781,0.8967825,1.0407538,0.99949795,1.136381
05/02/22,0,5,0.0,0.08563001,0.06684289,0.16516125,1.1648836,3.0146203,2.3023307,1.0431473,0.7809639,0.89010227,0.9177813,0.9824497,1.0162232
05/02/22,0,6,0.0,0.15828228,0.23268762,1.0409327,2.660228,1.8568487,1.1455787,0.71901494,0.6350451,0.751021,0.88590944,1.0129455,0.6818981
05/02/22,0,7,0.008891666666666687,0.58317643,1.3824456,2.7092385,1.8205057,0.9888179,0.955457,0.738087,0.61020505,0.78361934,0.83491194,0.6587252,0.30188584
05/02/22,0,8,0.0,1.7325821,2.5027492,1.1680741,0.6153707,0.5057993,0.44345444,0.40924427,0.4085902,0.5216457,0.37296396,0.27450317,0.3821597
05/02/22,0,9,0.026266666666667327,0.6390411,0.5381001,0.2399392,0.18777856,0.22598608,0.30344844,0.34038326,0.31298384,0.24770698,0.22169822,0.27859867,0.7085787
05/02/22,0,10,0.0,0.15385851,0.1456055,0.29278058,0.45259297,0.5582304,0.8528843,0.61374617,0.40308496,0.32167593,0.44355553,0.5362017,0.3558253
05/02/22,0,11,0.0,0.24071302,0.23006761,0.2914694,0.25696033,0.26336697,0.42419502,0.41664955,0.36767066,0.3302894,0.39729747,0.5087521,0.52263236
